text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"Hoko (矛) or Hoko yari is an ancient form of yari (lance) from Japan said to be based on a Chinese model. The hoko came into use sometime between the Yayoi and the Heian, possibly as late as the Nara period (the 8th century).",hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Hoko yari. Hoko (矛) or Hoko yari is an ancient form of yari (lance) from Japan said to be based on a Chinese model. The hoko came into use sometime between the Yayoi and the Heian, possibly as late as the Nara period (the 8th century).",hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Hoko yari (Japanese). Section: Hand-to-hand combat > Polearms and spears > Spears.,hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Hoko yari is described as follows: Hoko (矛) or Hoko yari is an ancient form of yari (lance) from Japan said to be based on a Chinese model. The hoko came into use sometime between the Yayoi and the Heian, possibly as late as the Nara period (the 8th century).",hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Hoko yari appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Spears. Hoko (矛) or Hoko yari is an ancient form of yari (lance) from Japan said to be based on a Chinese model. The hoko came into use sometime between the Yayoi and the Heian, possibly as late as the Nara period (the 8th century).",hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Hoko yari: Hoko yari (Japanese). Wikipedia summary: Hoko (矛) or Hoko yari is an ancient form of yari (lance) from Japan said to be based on a Chinese model. The hoko came into use sometime between the Yayoi and the Heian, possibly as late as the Nara period (the 8th century).",hoko_yari,Hoko yari,https://en.wikipedia.org/wiki/Hoko_yari,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"Over time, various types of Korean spears have developed and evolved. The designs are similar to those of spears found elsewhere in Asia and the world, as much due to a process of convergent evolution as to external influence.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Korean spears. Over time, various types of Korean spears have developed and evolved. The designs are similar to those of spears found elsewhere in Asia and the world, as much due to a process of convergent evolution as to external influence.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Jukjangchangbo , daijichang, toupjang, nangsun, dongyemochang, chichang, sabarichang, yangjimochang (Korean). Section: Hand-to-hand combat > Polearms and spears > Spears.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Korean spears is described as follows: Over time, various types of Korean spears have developed and evolved. The designs are similar to those of spears found elsewhere in Asia and the world, as much due to a process of convergent evolution as to external influence.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Korean spears appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Spears. Over time, various types of Korean spears have developed and evolved. The designs are similar to those of spears found elsewhere in Asia and the world, as much due to a process of convergent evolution as to external influence.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Korean spears: Jukjangchangbo , daijichang, toupjang, nangsun, dongyemochang, chichang, sabarichang, yangjimochang (Korean). Wikipedia summary: Over time, various types of Korean spears have developed and evolved. The designs are similar to those of spears found elsewhere in Asia and the world, as much due to a process of convergent evolution as to external influence.",korean_spears,Korean spears,https://en.wikipedia.org/wiki/Korean_spears,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"An atgeir was a type of polearm in use in Viking Age Scandinavia and Norse colonies in the British Isles and Iceland. The word atgeirr is older than the Viking Age, and cognates can be found in Old English and other Germanic dialects (atiger, setgare, aizger), deriving from the Germanic root gar, and is related to the Old Norse geirr, meaning spear. Atgeirr is often translated in English as ""halberd"", however Germanic weapon names in gar designate a heavy spear, while geirr is just a common name for any spear in Old Norse, thus the atgeirr is ""a weapon closely related to a spear – something long-shafted and thrust-oriented"". The word at prefixed to the weapon's name is used in poetry for.",atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Atgeir. An atgeir was a type of polearm in use in Viking Age Scandinavia and Norse colonies in the British Isles and Iceland. The word atgeirr is older than the Viking Age, and cognates can be found in Old English and other Germanic dialects (atiger, setgare, aizger), deriving from the Germanic root gar, and is related to the Old Norse geirr, meaning spear. Atgeirr is often translated in English as ""halberd"", however Germanic weapon names in gar designate a heavy spear, while geirr is just a common name for any spear in Old Norse, thus the atgeirr is ""a weapon closely related to a spear – something long-shafted and thrust-oriented"". The word at prefixed to the weapon's name is used in poetry for.",atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Atgeir (European). Section: Hand-to-hand combat > Polearms and spears > Spears.,atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Atgeir is described as follows: An atgeir was a type of polearm in use in Viking Age Scandinavia and Norse colonies in the British Isles and Iceland. The word atgeirr is older than the Viking Age, and cognates can be found in Old English and other Germanic dialects (atiger, setgare, aizger), deriving from the Germanic root gar, and is related to the Old Norse geirr, meaning spear. Atgeirr is often translated in English as ""halberd"", however Germanic weapon names in gar designate a heavy spear, while geirr is just a common name for any spear in Old Norse, thus the atgeirr is ""a weapon closely related to a spear – something long-shafted and thrust-oriented"". The word at prefixed to the weapon's name is used in poetry for.",atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Atgeir appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Spears. An atgeir was a type of polearm in use in Viking Age Scandinavia and Norse colonies in the British Isles and Iceland. The word atgeirr is older than the Viking Age, and cognates can be found in Old English and other Germanic dialects (atiger, setgare, aizger), deriving from the Germanic root gar, and is related to the Old Norse geirr, meaning spear. Atgeirr is often translated in English as ""halberd"", however Germanic weapon names in gar designate a heavy spear, while geirr is just a common name for any spear in Old Norse, thus the atgeirr is ""a weapon closely related to a spear – something long-shafted and thrust-oriented"". The word at prefixed to the weapon's name is used in poetry for.",atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Atgeir: Atgeir (European). Wikipedia summary: An atgeir was a type of polearm in use in Viking Age Scandinavia and Norse colonies in the British Isles and Iceland. The word atgeirr is older than the Viking Age, and cognates can be found in Old English and other Germanic dialects (atiger, setgare, aizger), deriving from the Germanic root gar, and is related to the Old Norse geirr, meaning spear. Atgeirr is often translated in English as ""halberd"", however Germanic weapon names in gar designate a heavy spear, while geirr is just a common name for any spear in Old Norse, thus the atgeirr is ""a weapon closely related to a spear – something long-shafted and thrust-oriented"". The word at prefixed to the weapon's name is used in poetry for.",atgeir,Atgeir,https://en.wikipedia.org/wiki/Atgeir,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"Dangpa (Korean: 당파) is the Korean name for a Ranseur (three-pronged trident-like spear) first described in the Muyejebo, a Korean martial arts manual of the Joseon Dynasty (published 1610).",dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Dangpa. Dangpa (Korean: 당파) is the Korean name for a Ranseur (three-pronged trident-like spear) first described in the Muyejebo, a Korean martial arts manual of the Joseon Dynasty (published 1610).",dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Dangpa chang also thrown (Korean). Section: Hand-to-hand combat > Polearms and spears > Spears.,dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Dangpa is described as follows: Dangpa (Korean: 당파) is the Korean name for a Ranseur (three-pronged trident-like spear) first described in the Muyejebo, a Korean martial arts manual of the Joseon Dynasty (published 1610).",dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Dangpa appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Spears. Dangpa (Korean: 당파) is the Korean name for a Ranseur (three-pronged trident-like spear) first described in the Muyejebo, a Korean martial arts manual of the Joseon Dynasty (published 1610).",dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Dangpa: Dangpa chang also thrown (Korean). Wikipedia summary: Dangpa (Korean: 당파) is the Korean name for a Ranseur (three-pronged trident-like spear) first described in the Muyejebo, a Korean martial arts manual of the Joseon Dynasty (published 1610).",dangpa,Dangpa,https://en.wikipedia.org/wiki/Dangpa,Hand-to-hand combat > Polearms and spears > Spears,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A gun (pronunciation [kwə̂n], English approximation: gwən, Chinese: 棍; pinyin: gùn; Jyutping: gwan3; lit. 'rod', 'stick') or bang (Chinese: 棒; pinyin: bàng; Jyutping: paang5; lit. 'rod', 'club') is a long staff weapon used in Chinese martial arts. It is known as one of the four major weapons in Chinese martial arts, along with the qiang (spear), dao (sabre), and the jian (straight sword). It is called, in this group, ""The Grandfather of all Weapons"". In Vietnam (as a result of Chinese influence), the gun is known as côn in Vietnamese martial arts.",gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Gun (staff). A gun (pronunciation [kwə̂n], English approximation: gwən, Chinese: 棍; pinyin: gùn; Jyutping: gwan3; lit. 'rod', 'stick') or bang (Chinese: 棒; pinyin: bàng; Jyutping: paang5; lit. 'rod', 'club') is a long staff weapon used in Chinese martial arts. It is known as one of the four major weapons in Chinese martial arts, along with the qiang (spear), dao (sabre), and the jian (straight sword). It is called, in this group, ""The Grandfather of all Weapons"". In Vietnam (as a result of Chinese influence), the gun is known as côn in Vietnamese martial arts.",gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Gun (Chinese). Section: Hand-to-hand combat > Polearms and spears > Blunt staves.,gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Gun (staff) is described as follows: A gun (pronunciation [kwə̂n], English approximation: gwən, Chinese: 棍; pinyin: gùn; Jyutping: gwan3; lit. 'rod', 'stick') or bang (Chinese: 棒; pinyin: bàng; Jyutping: paang5; lit. 'rod', 'club') is a long staff weapon used in Chinese martial arts. It is known as one of the four major weapons in Chinese martial arts, along with the qiang (spear), dao (sabre), and the jian (straight sword). It is called, in this group, ""The Grandfather of all Weapons"". In Vietnam (as a result of Chinese influence), the gun is known as côn in Vietnamese martial arts.",gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Gun (staff) appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Blunt staves. A gun (pronunciation [kwə̂n], English approximation: gwən, Chinese: 棍; pinyin: gùn; Jyutping: gwan3; lit. 'rod', 'stick') or bang (Chinese: 棒; pinyin: bàng; Jyutping: paang5; lit. 'rod', 'club') is a long staff weapon used in Chinese martial arts. It is known as one of the four major weapons in Chinese martial arts, along with the qiang (spear), dao (sabre), and the jian (straight sword). It is called, in this group, ""The Grandfather of all Weapons"". In Vietnam (as a result of Chinese influence), the gun is known as côn in Vietnamese martial arts.",gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Gun (staff): Gun (Chinese). Wikipedia summary: A gun (pronunciation [kwə̂n], English approximation: gwən, Chinese: 棍; pinyin: gùn; Jyutping: gwan3; lit. 'rod', 'stick') or bang (Chinese: 棒; pinyin: bàng; Jyutping: paang5; lit. 'rod', 'club') is a long staff weapon used in Chinese martial arts. It is known as one of the four major weapons in Chinese martial arts, along with the qiang (spear), dao (sabre), and the jian (straight sword). It is called, in this group, ""The Grandfather of all Weapons"". In Vietnam (as a result of Chinese influence), the gun is known as côn in Vietnamese martial arts.",gun_staff,Gun (staff),https://en.wikipedia.org/wiki/Gun_(staff),Hand-to-hand combat > Polearms and spears > Blunt staves,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The epsilon axe is a type of battle axe named for its similarity to the Greek letter epsilon (ϵ). The epsilon axe was widely used throughout the Middle East, its usage spread from there and grew in popularity to be used in eastern Europe and Russia as well as the Nordic countries. The axe is also depicted in Egyptian hieroglyphs with the warrior carrying both the epsilon axe and a shield thus leaving some to believe that this weapon was used also as a one handed weapon. Bronze examples of the Assyrian design are kept in the British Museum. Some historians have called the epsilon axe the ""poor man's"" khopesh, it is possible that the epsilon axe would be assigned to less valuable or.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Epsilon axe. The epsilon axe is a type of battle axe named for its similarity to the Greek letter epsilon (ϵ). The epsilon axe was widely used throughout the Middle East, its usage spread from there and grew in popularity to be used in eastern Europe and Russia as well as the Nordic countries. The axe is also depicted in Egyptian hieroglyphs with the warrior carrying both the epsilon axe and a shield thus leaving some to believe that this weapon was used also as a one handed weapon. Bronze examples of the Assyrian design are kept in the British Museum. Some historians have called the epsilon axe the ""poor man's"" khopesh, it is possible that the epsilon axe would be assigned to less valuable or.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Epsilon axe (European, Middle Eastern). Section: Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Epsilon axe is described as follows: The epsilon axe is a type of battle axe named for its similarity to the Greek letter epsilon (ϵ). The epsilon axe was widely used throughout the Middle East, its usage spread from there and grew in popularity to be used in eastern Europe and Russia as well as the Nordic countries. The axe is also depicted in Egyptian hieroglyphs with the warrior carrying both the epsilon axe and a shield thus leaving some to believe that this weapon was used also as a one handed weapon. Bronze examples of the Assyrian design are kept in the British Museum. Some historians have called the epsilon axe the ""poor man's"" khopesh, it is possible that the epsilon axe would be assigned to less valuable or.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Epsilon axe appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades. The epsilon axe is a type of battle axe named for its similarity to the Greek letter epsilon (ϵ). The epsilon axe was widely used throughout the Middle East, its usage spread from there and grew in popularity to be used in eastern Europe and Russia as well as the Nordic countries. The axe is also depicted in Egyptian hieroglyphs with the warrior carrying both the epsilon axe and a shield thus leaving some to believe that this weapon was used also as a one handed weapon. Bronze examples of the Assyrian design are kept in the British Museum. Some historians have called the epsilon axe the ""poor man's"" khopesh, it is possible that the epsilon axe would be assigned to less valuable or.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Epsilon axe: Epsilon axe (European, Middle Eastern). Wikipedia summary: The epsilon axe is a type of battle axe named for its similarity to the Greek letter epsilon (ϵ). The epsilon axe was widely used throughout the Middle East, its usage spread from there and grew in popularity to be used in eastern Europe and Russia as well as the Nordic countries. The axe is also depicted in Egyptian hieroglyphs with the warrior carrying both the epsilon axe and a shield thus leaving some to believe that this weapon was used also as a one handed weapon. Bronze examples of the Assyrian design are kept in the British Museum. Some historians have called the epsilon axe the ""poor man's"" khopesh, it is possible that the epsilon axe would be assigned to less valuable or.",epsilon_axe,Epsilon axe,https://en.wikipedia.org/wiki/Epsilon_axe,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"The Jedwart stave (called the Jeddart or Jedburgh stave) was a polearm weapon commonly found in the Scottish Borders in the 16th century. It consisted of a large, thin, double-edged axe-like blade attached to a roughly four-foot long studded stave with a hand guard, similar in appearance to a bardiche. The upheaval of the sixteenth century in the borders proved the weapon to be too light to be effective against the heavy cavalry of the Border Reivers and attacks from the English, and it fell out of favour in combat. It remained however a common household weapon for purpose of self-defence.",jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Jedwart stave. The Jedwart stave (called the Jeddart or Jedburgh stave) was a polearm weapon commonly found in the Scottish Borders in the 16th century. It consisted of a large, thin, double-edged axe-like blade attached to a roughly four-foot long studded stave with a hand guard, similar in appearance to a bardiche. The upheaval of the sixteenth century in the borders proved the weapon to be too light to be effective against the heavy cavalry of the Border Reivers and attacks from the English, and it fell out of favour in combat. It remained however a common household weapon for purpose of self-defence.",jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Jedwart stave (European). Section: Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades.,jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Jedwart stave is described as follows: The Jedwart stave (called the Jeddart or Jedburgh stave) was a polearm weapon commonly found in the Scottish Borders in the 16th century. It consisted of a large, thin, double-edged axe-like blade attached to a roughly four-foot long studded stave with a hand guard, similar in appearance to a bardiche. The upheaval of the sixteenth century in the borders proved the weapon to be too light to be effective against the heavy cavalry of the Border Reivers and attacks from the English, and it fell out of favour in combat. It remained however a common household weapon for purpose of self-defence.",jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Jedwart stave appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades. The Jedwart stave (called the Jeddart or Jedburgh stave) was a polearm weapon commonly found in the Scottish Borders in the 16th century. It consisted of a large, thin, double-edged axe-like blade attached to a roughly four-foot long studded stave with a hand guard, similar in appearance to a bardiche. The upheaval of the sixteenth century in the borders proved the weapon to be too light to be effective against the heavy cavalry of the Border Reivers and attacks from the English, and it fell out of favour in combat. It remained however a common household weapon for purpose of self-defence.",jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Jedwart stave: Jedwart stave (European). Wikipedia summary: The Jedwart stave (called the Jeddart or Jedburgh stave) was a polearm weapon commonly found in the Scottish Borders in the 16th century. It consisted of a large, thin, double-edged axe-like blade attached to a roughly four-foot long studded stave with a hand guard, similar in appearance to a bardiche. The upheaval of the sixteenth century in the borders proved the weapon to be too light to be effective against the heavy cavalry of the Border Reivers and attacks from the English, and it fell out of favour in combat. It remained however a common household weapon for purpose of self-defence.",jedwart_stave,Jedwart stave,https://en.wikipedia.org/wiki/Jedwart_stave,Hand-to-hand combat > Polearms and spears > Polearms with axe-like blades,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A knout (Russian: кнут, Russian pronunciation: [knut]) is a Russian whip that consists of a rawhide thong or a rope attached to a long wooden handle. Commonly used for prodding horses or cattle, knouts were also used for flagellation as a corporal punishment in Russian history. The English word is a spelling-pronunciation of a French transliteration of the Russian word кнут (knut), which means ""whip"".",knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Knout. A knout (Russian: кнут, Russian pronunciation: [knut]) is a Russian whip that consists of a rawhide thong or a rope attached to a long wooden handle. Commonly used for prodding horses or cattle, knouts were also used for flagellation as a corporal punishment in Russian history. The English word is a spelling-pronunciation of a French transliteration of the Russian word кнут (knut), which means ""whip"".",knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
Wikipedia list context: Knout (Eastern European). Section: Hand-to-hand combat > Flexible weapons > Whips.,knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Knout is described as follows: A knout (Russian: кнут, Russian pronunciation: [knut]) is a Russian whip that consists of a rawhide thong or a rope attached to a long wooden handle. Commonly used for prodding horses or cattle, knouts were also used for flagellation as a corporal punishment in Russian history. The English word is a spelling-pronunciation of a French transliteration of the Russian word кнут (knut), which means ""whip"".",knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Knout appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Flexible weapons > Whips. A knout (Russian: кнут, Russian pronunciation: [knut]) is a Russian whip that consists of a rawhide thong or a rope attached to a long wooden handle. Commonly used for prodding horses or cattle, knouts were also used for flagellation as a corporal punishment in Russian history. The English word is a spelling-pronunciation of a French transliteration of the Russian word кнут (knut), which means ""whip"".",knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
"Possible visual description for Knout: Knout (Eastern European). Wikipedia summary: A knout (Russian: кнут, Russian pronunciation: [knut]) is a Russian whip that consists of a rawhide thong or a rope attached to a long wooden handle. Commonly used for prodding horses or cattle, knouts were also used for flagellation as a corporal punishment in Russian history. The English word is a spelling-pronunciation of a French transliteration of the Russian word кнут (knut), which means ""whip"".",knout,Knout,https://en.wikipedia.org/wiki/Knout,Hand-to-hand combat > Flexible weapons > Whips,List of premodern combat weapons,wikipedia_intro_template_6,CC BY-SA 4.0
"A lasso or lazo ( or ), also called reata or la reata in Mexico, and in the United States riata or lariat (from Mexican Spanish lasso for roping cattle), is a loop of rope designed as a restraint to be thrown around a target and tightened when pulled. It is a well-known tool of the Mexican and South American cowboys, which was then adopted from the Mexicans by the cowboys of the United States. The word is also a verb; to lasso is to throw the loop of rope around something.",lasso,Lasso,https://en.wikipedia.org/wiki/Lasso,Hand-to-hand combat > Flexible weapons > Chains and ropes,List of premodern combat weapons,wikipedia_intro_template_1,CC BY-SA 4.0
"Lasso. A lasso or lazo ( or ), also called reata or la reata in Mexico, and in the United States riata or lariat (from Mexican Spanish lasso for roping cattle), is a loop of rope designed as a restraint to be thrown around a target and tightened when pulled. It is a well-known tool of the Mexican and South American cowboys, which was then adopted from the Mexicans by the cowboys of the United States. The word is also a verb; to lasso is to throw the loop of rope around something.",lasso,Lasso,https://en.wikipedia.org/wiki/Lasso,Hand-to-hand combat > Flexible weapons > Chains and ropes,List of premodern combat weapons,wikipedia_intro_template_2,CC BY-SA 4.0
"Wikipedia list context: Lasso , uurga, lariat (American, Chinese). Section: Hand-to-hand combat > Flexible weapons > Chains and ropes.",lasso,Lasso,https://en.wikipedia.org/wiki/Lasso,Hand-to-hand combat > Flexible weapons > Chains and ropes,List of premodern combat weapons,wikipedia_intro_template_3,CC BY-SA 4.0
"A historical weapon called Lasso is described as follows: A lasso or lazo ( or ), also called reata or la reata in Mexico, and in the United States riata or lariat (from Mexican Spanish lasso for roping cattle), is a loop of rope designed as a restraint to be thrown around a target and tightened when pulled. It is a well-known tool of the Mexican and South American cowboys, which was then adopted from the Mexicans by the cowboys of the United States. The word is also a verb; to lasso is to throw the loop of rope around something.",lasso,Lasso,https://en.wikipedia.org/wiki/Lasso,Hand-to-hand combat > Flexible weapons > Chains and ropes,List of premodern combat weapons,wikipedia_intro_template_4,CC BY-SA 4.0
"Artifact identification note: Lasso appears in the Wikipedia cold-weapon list under Hand-to-hand combat > Flexible weapons > Chains and ropes. A lasso or lazo ( or ), also called reata or la reata in Mexico, and in the United States riata or lariat (from Mexican Spanish lasso for roping cattle), is a loop of rope designed as a restraint to be thrown around a target and tightened when pulled. It is a well-known tool of the Mexican and South American cowboys, which was then adopted from the Mexicans by the cowboys of the United States. The word is also a verb; to lasso is to throw the loop of rope around something.",lasso,Lasso,https://en.wikipedia.org/wiki/Lasso,Hand-to-hand combat > Flexible weapons > Chains and ropes,List of premodern combat weapons,wikipedia_intro_template_5,CC BY-SA 4.0
