text,label,wikipedia_title,wikipedia_url,source_section,source_page,source_example_type,source_license
"A palette knife is a blunt tool used for mixing or applying paint, with a flexible steel blade. It is primarily used for applying paint to the canvas, mixing paint colors, adding texture to the painted surface, paste, etc., or for marbling, decorative endpapers, etc. The ""palette"" in the name is a reference to an artist's palette which is used for mixing oil paint and acrylic paints. Art knives come primarily in two types: palette knife resembling a putty knife with a rounded tip, suited for mixing paints on the palette; painting knife with a pointed tip, lowered or ""cranked"" like a trowel, suited to painting on canvas. While palette knives are manufactured without sharpened cutting edges,.",other,Palette knife,https://en.wikipedia.org/wiki/Palette_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A palette knife is a blunt tool used for mixing or applying paint, with a flexible steel blade. It is primarily used for applying paint to the canvas, mixing paint colors, adding texture to the painted surface, paste, etc., or for marbling, decorative endpapers, etc. The ""palette"" in the name is a reference to an artist's palette which is used for mixing oil paint and acrylic paints. Art knives come primarily in two types: palette knife resembling a putty knife with a rounded tip, suited for mixing paints on the palette; painting knife with a pointed tip, lowered or ""cranked"" like a trowel, suited to painting on canvas. While palette knives are manufactured without sharpened cutting edges,.",other,Palette knife,https://en.wikipedia.org/wiki/Palette_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A palette knife is a blunt tool used for mixing or applying paint, with a flexible steel blade. It is primarily used for applying paint to the canvas, mixing paint colors, adding texture to the painted surface, paste, etc., or for marbling, decorative endpapers, etc. The ""palette"" in the name is a reference to an artist's palette which is used for mixing oil paint and acrylic paints. Art knives come primarily in two types: palette knife resembling a putty knife with a rounded tip, suited for mixing paints on the palette; painting knife with a pointed tip, lowered or ""cranked"" like a trowel, suited to painting on canvas. While palette knives are manufactured without sharpened cutting edges,.",other,Palette knife,https://en.wikipedia.org/wiki/Palette_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A bearded axe (Old Norse Skeggøx, [Skegg, ""beard"", and øx, ""axe""], Polish topór brodaty, Slovak/Czech bradatice), is any of various axes, used as a tool and weapon, as early as the 6th century AD. This axe was typically used across the entire medieval Europe. The hook or ""beard"", i.e. the lower portion of the axe bit extending the cutting edge below the width of axe’s butt, provides a wide cutting surface while keeping the overall mass of the axe low. The ""beard"" of the axe would also have been useful in battle, for example to pull a weapon or shield out of the grasp of an enemy. Through the Scandinavian mercenaries fighting in the Varangian Guard, the design entered the Byzantine Empire..",other,Bearded axe,https://en.wikipedia.org/wiki/Bearded_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A bearded axe (Old Norse Skeggøx, [Skegg, ""beard"", and øx, ""axe""], Polish topór brodaty, Slovak/Czech bradatice), is any of various axes, used as a tool and weapon, as early as the 6th century AD. This axe was typically used across the entire medieval Europe. The hook or ""beard"", i.e. the lower portion of the axe bit extending the cutting edge below the width of axe’s butt, provides a wide cutting surface while keeping the overall mass of the axe low. The ""beard"" of the axe would also have been useful in battle, for example to pull a weapon or shield out of the grasp of an enemy. Through the Scandinavian mercenaries fighting in the Varangian Guard, the design entered the Byzantine Empire..",other,Bearded axe,https://en.wikipedia.org/wiki/Bearded_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A bearded axe (Old Norse Skeggøx, [Skegg, ""beard"", and øx, ""axe""], Polish topór brodaty, Slovak/Czech bradatice), is any of various axes, used as a tool and weapon, as early as the 6th century AD. This axe was typically used across the entire medieval Europe. The hook or ""beard"", i.e. the lower portion of the axe bit extending the cutting edge below the width of axe’s butt, provides a wide cutting surface while keeping the overall mass of the axe low. The ""beard"" of the axe would also have been useful in battle, for example to pull a weapon or shield out of the grasp of an enemy. Through the Scandinavian mercenaries fighting in the Varangian Guard, the design entered the Byzantine Empire..",other,Bearded axe,https://en.wikipedia.org/wiki/Bearded_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The terms paper knife and letter opener are often used interchangeably to refer to a knife-like desktop tool. In truth, they are actually for different functions and were in use at different times. Paper knives are used for cutting open the pages of hand-produced books where the folding of printed sheets creates some closed edges that require severing of the paper before reading. Letter openers ""evolved"" from paper knives into longer, blunter blades for the sole purpose of opening envelopes. Paper knives are no longer in common use, except perhaps by antiques enthusiasts. An electric version of a letter opener is also available, which uses motors to slide the envelopes across a blade, and.",other,Paper knife,https://en.wikipedia.org/wiki/Paper_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The terms paper knife and letter opener are often used interchangeably to refer to a knife-like desktop tool. In truth, they are actually for different functions and were in use at different times. Paper knives are used for cutting open the pages of hand-produced books where the folding of printed sheets creates some closed edges that require severing of the paper before reading. Letter openers ""evolved"" from paper knives into longer, blunter blades for the sole purpose of opening envelopes. Paper knives are no longer in common use, except perhaps by antiques enthusiasts. An electric version of a letter opener is also available, which uses motors to slide the envelopes across a blade, and.",other,Paper knife,https://en.wikipedia.org/wiki/Paper_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The terms paper knife and letter opener are often used interchangeably to refer to a knife-like desktop tool. In truth, they are actually for different functions and were in use at different times. Paper knives are used for cutting open the pages of hand-produced books where the folding of printed sheets creates some closed edges that require severing of the paper before reading. Letter openers ""evolved"" from paper knives into longer, blunter blades for the sole purpose of opening envelopes. Paper knives are no longer in common use, except perhaps by antiques enthusiasts. An electric version of a letter opener is also available, which uses motors to slide the envelopes across a blade, and.",other,Paper knife,https://en.wikipedia.org/wiki/Paper_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The Arkalochori Axe is a 2nd millennium BC Minoan bronze votive double axe head or labrys excavated by Spyridon Marinatos in 1934 in the Arkalochori cave in Crete, which is believed to have been used for religious rituals. There are many other examples of labrys surviving from the Minoan Civilization, including considerable numbers found in the same cave, but this one is unusual because of its large size and because it is inscribed with fifteen symbols. Most are much smaller, though sometimes in gold or silver, although other ""full-size"" examples have been found, including in the Arkalochori cave. Scholarly interest in the axe has mostly been focused on the inscriptions. The axe-head is of.",other,Arkalochori Axe,https://en.wikipedia.org/wiki/Arkalochori_Axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The Arkalochori Axe is a 2nd millennium BC Minoan bronze votive double axe head or labrys excavated by Spyridon Marinatos in 1934 in the Arkalochori cave in Crete, which is believed to have been used for religious rituals. There are many other examples of labrys surviving from the Minoan Civilization, including considerable numbers found in the same cave, but this one is unusual because of its large size and because it is inscribed with fifteen symbols. Most are much smaller, though sometimes in gold or silver, although other ""full-size"" examples have been found, including in the Arkalochori cave. Scholarly interest in the axe has mostly been focused on the inscriptions. The axe-head is of.",other,Arkalochori Axe,https://en.wikipedia.org/wiki/Arkalochori_Axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The Arkalochori Axe is a 2nd millennium BC Minoan bronze votive double axe head or labrys excavated by Spyridon Marinatos in 1934 in the Arkalochori cave in Crete, which is believed to have been used for religious rituals. There are many other examples of labrys surviving from the Minoan Civilization, including considerable numbers found in the same cave, but this one is unusual because of its large size and because it is inscribed with fifteen symbols. Most are much smaller, though sometimes in gold or silver, although other ""full-size"" examples have been found, including in the Arkalochori cave. Scholarly interest in the axe has mostly been focused on the inscriptions. The axe-head is of.",other,Arkalochori Axe,https://en.wikipedia.org/wiki/Arkalochori_Axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A flint axe was a Flint tool used during prehistoric times to perform a variety of tasks. These were at first just a cut piece of flint stone used as a hand axe but later wooden handles were attached to these axe heads. The stone exhibits a glass-like fracture similar to obsidian, and can be knapped to form large blades. The offcuts were sharp enough to be used as small flint knives, while the larger parts of a knapped nodule could be polished to form an axe-head. They competed with other hard rocks such as greenstone, which were produced at Langdale in the British Lake District and got larger as working continued. They tend to be larger and heavier than the simple axes, and are sometimes.",other,Flint axe,https://en.wikipedia.org/wiki/Flint_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A flint axe was a Flint tool used during prehistoric times to perform a variety of tasks. These were at first just a cut piece of flint stone used as a hand axe but later wooden handles were attached to these axe heads. The stone exhibits a glass-like fracture similar to obsidian, and can be knapped to form large blades. The offcuts were sharp enough to be used as small flint knives, while the larger parts of a knapped nodule could be polished to form an axe-head. They competed with other hard rocks such as greenstone, which were produced at Langdale in the British Lake District and got larger as working continued. They tend to be larger and heavier than the simple axes, and are sometimes.",other,Flint axe,https://en.wikipedia.org/wiki/Flint_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A flint axe was a Flint tool used during prehistoric times to perform a variety of tasks. These were at first just a cut piece of flint stone used as a hand axe but later wooden handles were attached to these axe heads. The stone exhibits a glass-like fracture similar to obsidian, and can be knapped to form large blades. The offcuts were sharp enough to be used as small flint knives, while the larger parts of a knapped nodule could be polished to form an axe-head. They competed with other hard rocks such as greenstone, which were produced at Langdale in the British Lake District and got larger as working continued. They tend to be larger and heavier than the simple axes, and are sometimes.",other,Flint axe,https://en.wikipedia.org/wiki/Flint_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The jangchang (Korean: 장창; lit. 'long spear') is a Korean weapon first described in the 16th century martial arts manual, Muyejebo. The weapon was preferably made from the wood of the yew tree, but other types of wood could be used as well, such as oak and chestnut. On average, the spear measures about 4 m (13 ft), making it unwieldy and unsuitable for use as a thrown projectile weapon.",spear,Jangchang,https://en.wikipedia.org/wiki/Jangchang,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The jangchang (Korean: 장창; lit. 'long spear') is a Korean weapon first described in the 16th century martial arts manual, Muyejebo. The weapon was preferably made from the wood of the yew tree, but other types of wood could be used as well, such as oak and chestnut. On average, the spear measures about 4 m (13 ft), making it unwieldy and unsuitable for use as a thrown projectile weapon.",spear,Jangchang,https://en.wikipedia.org/wiki/Jangchang,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The jangchang (Korean: 장창; lit. 'long spear') is a Korean weapon first described in the 16th century martial arts manual, Muyejebo. The weapon was preferably made from the wood of the yew tree, but other types of wood could be used as well, such as oak and chestnut. On average, the spear measures about 4 m (13 ft), making it unwieldy and unsuitable for use as a thrown projectile weapon.",spear,Jangchang,https://en.wikipedia.org/wiki/Jangchang,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The hyeopdo was a polearm used in Korea. It was also called micheomdo (Korean: 미첨도), which could be translated as ""eyebrow sword"" because the curved blade resembled an eyebrow. The first written reference to a hyeopdo is in a Korean martial arts manual from the 17th century called the Muyeyebobeon Yeoksokjip (무예예보번역속집).",sword,Hyeopdo,https://en.wikipedia.org/wiki/Hyeopdo,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The hyeopdo was a polearm used in Korea. It was also called micheomdo (Korean: 미첨도), which could be translated as ""eyebrow sword"" because the curved blade resembled an eyebrow. The first written reference to a hyeopdo is in a Korean martial arts manual from the 17th century called the Muyeyebobeon Yeoksokjip (무예예보번역속집).",sword,Hyeopdo,https://en.wikipedia.org/wiki/Hyeopdo,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The hyeopdo was a polearm used in Korea. It was also called micheomdo (Korean: 미첨도), which could be translated as ""eyebrow sword"" because the curved blade resembled an eyebrow. The first written reference to a hyeopdo is in a Korean martial arts manual from the 17th century called the Muyeyebobeon Yeoksokjip (무예예보번역속집).",sword,Hyeopdo,https://en.wikipedia.org/wiki/Hyeopdo,Wikipedia categories > Polearms,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"An alpenstock (German: Alpen- ""alpine"" + Stock ""stick, staff"") is a long wooden pole with an iron spike tip, used by shepherds for travelling on snowfields and glaciers in the Alps since the Middle Ages. It is the antecedent of the modern ice axe. French-speaking climbers called this item a ""baton"". Josias Simler, a Swiss professor of theology at what later became the University of Zurich, published the first treatise on the Alps, entitled De Alpibus commentarius. T. Graham Brown described Simler's observations on gear for travel over ice and snow in the mountains: ""In 1574, Simler published a commentary on the Alps which is remarkable for its description of the technique of glacier travel.",pike,Alpenstock,https://en.wikipedia.org/wiki/Alpenstock,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: An alpenstock (German: Alpen- ""alpine"" + Stock ""stick, staff"") is a long wooden pole with an iron spike tip, used by shepherds for travelling on snowfields and glaciers in the Alps since the Middle Ages. It is the antecedent of the modern ice axe. French-speaking climbers called this item a ""baton"". Josias Simler, a Swiss professor of theology at what later became the University of Zurich, published the first treatise on the Alps, entitled De Alpibus commentarius. T. Graham Brown described Simler's observations on gear for travel over ice and snow in the mountains: ""In 1574, Simler published a commentary on the Alps which is remarkable for its description of the technique of glacier travel.",pike,Alpenstock,https://en.wikipedia.org/wiki/Alpenstock,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: An alpenstock (German: Alpen- ""alpine"" + Stock ""stick, staff"") is a long wooden pole with an iron spike tip, used by shepherds for travelling on snowfields and glaciers in the Alps since the Middle Ages. It is the antecedent of the modern ice axe. French-speaking climbers called this item a ""baton"". Josias Simler, a Swiss professor of theology at what later became the University of Zurich, published the first treatise on the Alps, entitled De Alpibus commentarius. T. Graham Brown described Simler's observations on gear for travel over ice and snow in the mountains: ""In 1574, Simler published a commentary on the Alps which is remarkable for its description of the technique of glacier travel.",pike,Alpenstock,https://en.wikipedia.org/wiki/Alpenstock,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A painting knife is an artist's tool with a flexible steel blade used to apply and manipulate paint directly on the canvas. They are manufactured in a variety of styles and sizes. Blades can be long and thin, triangular, rectangular or diamond shaped. Handles are either straight or offset like a trowel. A painting knife differs from a palette knife which is used for mixing paint on a pallet, sheet of glass or slab. Their slender and limber blades usually have either a tapered or rounded tip. Tangs are straight or angled to keep fingers from touching the paint.",other,Painting knife,https://en.wikipedia.org/wiki/Painting_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A painting knife is an artist's tool with a flexible steel blade used to apply and manipulate paint directly on the canvas. They are manufactured in a variety of styles and sizes. Blades can be long and thin, triangular, rectangular or diamond shaped. Handles are either straight or offset like a trowel. A painting knife differs from a palette knife which is used for mixing paint on a pallet, sheet of glass or slab. Their slender and limber blades usually have either a tapered or rounded tip. Tangs are straight or angled to keep fingers from touching the paint.",other,Painting knife,https://en.wikipedia.org/wiki/Painting_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A painting knife is an artist's tool with a flexible steel blade used to apply and manipulate paint directly on the canvas. They are manufactured in a variety of styles and sizes. Blades can be long and thin, triangular, rectangular or diamond shaped. Handles are either straight or offset like a trowel. A painting knife differs from a palette knife which is used for mixing paint on a pallet, sheet of glass or slab. Their slender and limber blades usually have either a tapered or rounded tip. Tangs are straight or angled to keep fingers from touching the paint.",other,Painting knife,https://en.wikipedia.org/wiki/Painting_knife,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The pesh-kabz or peshkabz (Persian: پیش قبض, Hindi: पेश क़ब्ज़) is a type of Indo-Persian knife designed to penetrate mail armour and other types of armour. The word is also spelled pesh-qabz or pish-ghabz and means ""fore-grip"" in the Persian language; it was borrowed into the Hindustani language. Originally created during Safavid Persia, it became widespread in Central Asia and the Indian subcontinent during the Mughal period.",other,Pesh-kabz,https://en.wikipedia.org/wiki/Pesh-kabz,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The pesh-kabz or peshkabz (Persian: پیش قبض, Hindi: पेश क़ब्ज़) is a type of Indo-Persian knife designed to penetrate mail armour and other types of armour. The word is also spelled pesh-qabz or pish-ghabz and means ""fore-grip"" in the Persian language; it was borrowed into the Hindustani language. Originally created during Safavid Persia, it became widespread in Central Asia and the Indian subcontinent during the Mughal period.",other,Pesh-kabz,https://en.wikipedia.org/wiki/Pesh-kabz,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The pesh-kabz or peshkabz (Persian: پیش قبض, Hindi: पेश क़ब्ज़) is a type of Indo-Persian knife designed to penetrate mail armour and other types of armour. The word is also spelled pesh-qabz or pish-ghabz and means ""fore-grip"" in the Persian language; it was borrowed into the Hindustani language. Originally created during Safavid Persia, it became widespread in Central Asia and the Indian subcontinent during the Mughal period.",other,Pesh-kabz,https://en.wikipedia.org/wiki/Pesh-kabz,Wikipedia categories > Knives,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
Axes and other edge tools have been manufactured in central Pennsylvania since before 1825.,other,Axe manufacturing in Pennsylvania,https://en.wikipedia.org/wiki/Axe_manufacturing_in_Pennsylvania,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
This artifact is described as: Axes and other edge tools have been manufactured in central Pennsylvania since before 1825.,other,Axe manufacturing in Pennsylvania,https://en.wikipedia.org/wiki/Axe_manufacturing_in_Pennsylvania,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
Historical record: Axes and other edge tools have been manufactured in central Pennsylvania since before 1825.,other,Axe manufacturing in Pennsylvania,https://en.wikipedia.org/wiki/Axe_manufacturing_in_Pennsylvania,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The Norwegian battle axe, also called Norwegian peasant militia axe, Norwegian peasant axe or peasant battle axe (Norwegian: bondeøks or bondestridsøks), is a tool and weapon from Norway, which was an important part of the Norwegian national defense in the 1600s.",battle_axe,Norwegian battle axe,https://en.wikipedia.org/wiki/Norwegian_battle_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The Norwegian battle axe, also called Norwegian peasant militia axe, Norwegian peasant axe or peasant battle axe (Norwegian: bondeøks or bondestridsøks), is a tool and weapon from Norway, which was an important part of the Norwegian national defense in the 1600s.",battle_axe,Norwegian battle axe,https://en.wikipedia.org/wiki/Norwegian_battle_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The Norwegian battle axe, also called Norwegian peasant militia axe, Norwegian peasant axe or peasant battle axe (Norwegian: bondeøks or bondestridsøks), is a tool and weapon from Norway, which was an important part of the Norwegian national defense in the 1600s.",battle_axe,Norwegian battle axe,https://en.wikipedia.org/wiki/Norwegian_battle_axe,Wikipedia categories > Axes,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A ceremonial mace is a highly ornamented staff of metal or wood, carried before a sovereign or other high officials in civic ceremonies by a mace-bearer, intended to represent the official's authority. The mace, as used today, derives from the original mace used as a weapon. Processions often feature maces, as on parliamentary or formal academic occasions.",mace,Ceremonial mace,https://en.wikipedia.org/wiki/Ceremonial_mace,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A ceremonial mace is a highly ornamented staff of metal or wood, carried before a sovereign or other high officials in civic ceremonies by a mace-bearer, intended to represent the official's authority. The mace, as used today, derives from the original mace used as a weapon. Processions often feature maces, as on parliamentary or formal academic occasions.",mace,Ceremonial mace,https://en.wikipedia.org/wiki/Ceremonial_mace,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A ceremonial mace is a highly ornamented staff of metal or wood, carried before a sovereign or other high officials in civic ceremonies by a mace-bearer, intended to represent the official's authority. The mace, as used today, derives from the original mace used as a weapon. Processions often feature maces, as on parliamentary or formal academic occasions.",mace,Ceremonial mace,https://en.wikipedia.org/wiki/Ceremonial_mace,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"In archery, the shape of the bow is usually taken to be the view from the side. It is the product of the complex relationship of material stresses, designed by a bowyer. This shape, viewing the limbs, is designed to take into account the construction materials, the performance required, and the intended use of the bow. There are many different kinds of bow shapes. However, most fall into three main categories: straight, recurve and compound. Straight and recurve are considered traditional bows. If a limb is 'straight' its effective length remains the same as the bow is drawn. That is, the string goes directly to the nock in the strung (braced) position. The materials must withstand these.",other,Bow shape,https://en.wikipedia.org/wiki/Bow_shape,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: In archery, the shape of the bow is usually taken to be the view from the side. It is the product of the complex relationship of material stresses, designed by a bowyer. This shape, viewing the limbs, is designed to take into account the construction materials, the performance required, and the intended use of the bow. There are many different kinds of bow shapes. However, most fall into three main categories: straight, recurve and compound. Straight and recurve are considered traditional bows. If a limb is 'straight' its effective length remains the same as the bow is drawn. That is, the string goes directly to the nock in the strung (braced) position. The materials must withstand these.",other,Bow shape,https://en.wikipedia.org/wiki/Bow_shape,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: In archery, the shape of the bow is usually taken to be the view from the side. It is the product of the complex relationship of material stresses, designed by a bowyer. This shape, viewing the limbs, is designed to take into account the construction materials, the performance required, and the intended use of the bow. There are many different kinds of bow shapes. However, most fall into three main categories: straight, recurve and compound. Straight and recurve are considered traditional bows. If a limb is 'straight' its effective length remains the same as the bow is drawn. That is, the string goes directly to the nock in the strung (braced) position. The materials must withstand these.",other,Bow shape,https://en.wikipedia.org/wiki/Bow_shape,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation it may be no more than 2.61 inches (6.6 cm) in diameter at the thickest part and no more than 42 inches (1.067 m) in length. Although historically bats approaching 3 pounds (1.4 kg) or 48 oz were used, modern bats of 33 ounces (0.94 kg) are common, topping out at 34 to 36 ounces (0.96 to 1.02 kg).",other,Baseball bat,https://en.wikipedia.org/wiki/Baseball_bat,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation it may be no more than 2.61 inches (6.6 cm) in diameter at the thickest part and no more than 42 inches (1.067 m) in length. Although historically bats approaching 3 pounds (1.4 kg) or 48 oz were used, modern bats of 33 ounces (0.94 kg) are common, topping out at 34 to 36 ounces (0.96 to 1.02 kg).",other,Baseball bat,https://en.wikipedia.org/wiki/Baseball_bat,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: A baseball bat is a smooth wooden or metal club used in the sport of baseball to hit the ball after it is thrown by the pitcher. By regulation it may be no more than 2.61 inches (6.6 cm) in diameter at the thickest part and no more than 42 inches (1.067 m) in length. Although historically bats approaching 3 pounds (1.4 kg) or 48 oz were used, modern bats of 33 ounces (0.94 kg) are common, topping out at 34 to 36 ounces (0.96 to 1.02 kg).",other,Baseball bat,https://en.wikipedia.org/wiki/Baseball_bat,Wikipedia categories > Blunt weapons,Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"The hama yumi (破魔弓; lit. 'evil-destroying bow') is a sacred bow (yumi) used in 1103 A.D. in Japan. This bow is said to be one of the oldest and most sacred Japanese weapons; the first Emperor Jimmu is always depicted carrying a bow. According to legend; at that time, the Imperial Palace was taken over by an evil demon, which caused the Emperor to fall ill with great anxiety and suffering. When the Imperial High Priests tried and failed in their efforts to destroy the demon and dispel the Imperial household of its influence, they were at a loss. Finally, an archer, Minamoto no Yorimasa, was summoned to the Imperial Palace in the hopes of slaying the demon with his bow and arrow, ridding the.",other,Hama yumi,https://en.wikipedia.org/wiki/Hama_yumi,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: The hama yumi (破魔弓; lit. 'evil-destroying bow') is a sacred bow (yumi) used in 1103 A.D. in Japan. This bow is said to be one of the oldest and most sacred Japanese weapons; the first Emperor Jimmu is always depicted carrying a bow. According to legend; at that time, the Imperial Palace was taken over by an evil demon, which caused the Emperor to fall ill with great anxiety and suffering. When the Imperial High Priests tried and failed in their efforts to destroy the demon and dispel the Imperial household of its influence, they were at a loss. Finally, an archer, Minamoto no Yorimasa, was summoned to the Imperial Palace in the hopes of slaying the demon with his bow and arrow, ridding the.",other,Hama yumi,https://en.wikipedia.org/wiki/Hama_yumi,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: The hama yumi (破魔弓; lit. 'evil-destroying bow') is a sacred bow (yumi) used in 1103 A.D. in Japan. This bow is said to be one of the oldest and most sacred Japanese weapons; the first Emperor Jimmu is always depicted carrying a bow. According to legend; at that time, the Imperial Palace was taken over by an evil demon, which caused the Emperor to fall ill with great anxiety and suffering. When the Imperial High Priests tried and failed in their efforts to destroy the demon and dispel the Imperial household of its influence, they were at a loss. Finally, an archer, Minamoto no Yorimasa, was summoned to the Imperial Palace in the hopes of slaying the demon with his bow and arrow, ridding the.",other,Hama yumi,https://en.wikipedia.org/wiki/Hama_yumi,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
"Gandiva (IAST: Gāṇḍīva; Sanskrit: गाण्डीव) is a divine bow of Arjuna, one of the Pandavas from the Hindu epic Mahabharata. The bow was made by Brahma.",other,Gandiva,https://en.wikipedia.org/wiki/Gandiva,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_0,CC BY-SA 4.0
"This artifact is described as: Gandiva (IAST: Gāṇḍīva; Sanskrit: गाण्डीव) is a divine bow of Arjuna, one of the Pandavas from the Hindu epic Mahabharata. The bow was made by Brahma.",other,Gandiva,https://en.wikipedia.org/wiki/Gandiva,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_1,CC BY-SA 4.0
"Historical record: Gandiva (IAST: Gāṇḍīva; Sanskrit: गाण्डीव) is a divine bow of Arjuna, one of the Pandavas from the Hindu epic Mahabharata. The bow was made by Brahma.",other,Gandiva,https://en.wikipedia.org/wiki/Gandiva,Wikipedia categories > Bows (archery),Wikipedia dataset builder (multi-source),wikipedia_clean_2,CC BY-SA 4.0
